,State,date,C1,C1_Flag,C2,C2_Flag,C3,C3_Flag,C4,C4_Flag,C5,C5_Flag,C6,C6_Flag,C7,C7_Flag,C8,H1,H1_Flag,H2,H3,H6,H6_Flag,H7,H7_Flag,H8,H8_Flag,ContainmentHealthIndex
34075,Wyoming,2020/5/25,3,1,1,1,2,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,53.57
34076,Wyoming,2020/5/26,3,1,1,1,2,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,53.57
34077,Wyoming,2020/5/27,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34078,Wyoming,2020/5/28,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34079,Wyoming,2020/5/29,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34080,Wyoming,2020/5/30,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34081,Wyoming,2020/5/31,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34082,Wyoming,2020/6/1,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34083,Wyoming,2020/6/2,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34084,Wyoming,2020/6/3,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34085,Wyoming,2020/6/4,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34086,Wyoming,2020/6/5,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34087,Wyoming,2020/6/6,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34088,Wyoming,2020/6/7,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34089,Wyoming,2020/6/8,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34090,Wyoming,2020/6/9,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34091,Wyoming,2020/6/10,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34092,Wyoming,2020/6/11,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34093,Wyoming,2020/6/12,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34094,Wyoming,2020/6/13,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34095,Wyoming,2020/6/14,3,1,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,50
34096,Wyoming,2020/6/15,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,3,1,47.02
34097,Wyoming,2020/6/16,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34098,Wyoming,2020/6/17,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34099,Wyoming,2020/6/18,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34100,Wyoming,2020/6/19,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34101,Wyoming,2020/6/20,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34102,Wyoming,2020/6/21,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34103,Wyoming,2020/6/22,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34104,Wyoming,2020/6/23,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34105,Wyoming,2020/6/24,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34106,Wyoming,2020/6/25,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34107,Wyoming,2020/6/26,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34108,Wyoming,2020/6/27,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34109,Wyoming,2020/6/28,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34110,Wyoming,2020/6/29,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34111,Wyoming,2020/6/30,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34112,Wyoming,2020/7/1,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34113,Wyoming,2020/7/2,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34114,Wyoming,2020/7/3,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34115,Wyoming,2020/7/4,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34116,Wyoming,2020/7/5,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34117,Wyoming,2020/7/6,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34118,Wyoming,2020/7/7,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34119,Wyoming,2020/7/8,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34120,Wyoming,2020/7/9,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34121,Wyoming,2020/7/10,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34122,Wyoming,2020/7/11,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34123,Wyoming,2020/7/12,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34124,Wyoming,2020/7/13,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34125,Wyoming,2020/7/14,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34126,Wyoming,2020/7/15,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34127,Wyoming,2020/7/16,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34128,Wyoming,2020/7/17,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34129,Wyoming,2020/7/18,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34130,Wyoming,2020/7/19,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34131,Wyoming,2020/7/20,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34132,Wyoming,2020/7/21,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,1,2,1,0,NA,2,1,44.64
34133,Wyoming,2020/7/22,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34134,Wyoming,2020/7/23,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34135,Wyoming,2020/7/24,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34136,Wyoming,2020/7/25,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34137,Wyoming,2020/7/26,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34138,Wyoming,2020/7/27,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34139,Wyoming,2020/7/28,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34140,Wyoming,2020/7/29,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34141,Wyoming,2020/7/30,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34142,Wyoming,2020/7/31,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34143,Wyoming,2020/8/1,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34144,Wyoming,2020/8/2,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34145,Wyoming,2020/8/3,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34146,Wyoming,2020/8/4,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34147,Wyoming,2020/8/5,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34148,Wyoming,2020/8/6,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34149,Wyoming,2020/8/7,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34150,Wyoming,2020/8/8,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34151,Wyoming,2020/8/9,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34152,Wyoming,2020/8/10,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34153,Wyoming,2020/8/11,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34154,Wyoming,2020/8/12,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34155,Wyoming,2020/8/13,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34156,Wyoming,2020/8/14,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34157,Wyoming,2020/8/15,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34158,Wyoming,2020/8/16,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34159,Wyoming,2020/8/17,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34160,Wyoming,2020/8/18,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34161,Wyoming,2020/8/19,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34162,Wyoming,2020/8/20,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34163,Wyoming,2020/8/21,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34164,Wyoming,2020/8/22,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34165,Wyoming,2020/8/23,3,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,48.21
34166,Wyoming,2020/8/24,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34167,Wyoming,2020/8/25,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34168,Wyoming,2020/8/26,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34169,Wyoming,2020/8/27,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34170,Wyoming,2020/8/28,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34171,Wyoming,2020/8/29,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34172,Wyoming,2020/8/30,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34173,Wyoming,2020/8/31,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34174,Wyoming,2020/9/1,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34175,Wyoming,2020/9/2,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34176,Wyoming,2020/9/3,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34177,Wyoming,2020/9/4,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34178,Wyoming,2020/9/5,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34179,Wyoming,2020/9/6,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34180,Wyoming,2020/9/7,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34181,Wyoming,2020/9/8,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34182,Wyoming,2020/9/9,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34183,Wyoming,2020/9/10,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34184,Wyoming,2020/9/11,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34185,Wyoming,2020/9/12,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34186,Wyoming,2020/9/13,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34187,Wyoming,2020/9/14,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34188,Wyoming,2020/9/15,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34189,Wyoming,2020/9/16,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34190,Wyoming,2020/9/17,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34191,Wyoming,2020/9/18,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34192,Wyoming,2020/9/19,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34193,Wyoming,2020/9/20,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34194,Wyoming,2020/9/21,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34195,Wyoming,2020/9/22,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34196,Wyoming,2020/9/23,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34197,Wyoming,2020/9/24,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34198,Wyoming,2020/9/25,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34199,Wyoming,2020/9/26,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34200,Wyoming,2020/9/27,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,45.83
34201,Wyoming,2020/9/28,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,44.64
34202,Wyoming,2020/9/29,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,44.64
34203,Wyoming,2020/9/30,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,2,1,44.64
34204,Wyoming,2020/10/1,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,1,1,42.26
34205,Wyoming,2020/10/2,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,1,1,42.26
34206,Wyoming,2020/10/3,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,1,1,42.26
34207,Wyoming,2020/10/4,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,1,1,42.26
34208,Wyoming,2020/10/5,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,1,1,42.26
34209,Wyoming,2020/10/6,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,1,1,42.26
34210,Wyoming,2020/10/7,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,1,1,42.26
34211,Wyoming,2020/10/8,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,1,1,42.26
34212,Wyoming,2020/10/9,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,1,1,42.26
34213,Wyoming,2020/10/10,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,1,1,42.26
34214,Wyoming,2020/10/11,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,1,1,42.26
34215,Wyoming,2020/10/12,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,1,1,42.26
34216,Wyoming,2020/10/13,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,2,2,2,1,0,NA,1,1,42.26
34217,Wyoming,2020/10/14,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,44.64
34218,Wyoming,2020/10/15,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,44.64
34219,Wyoming,2020/10/16,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,44.64
34220,Wyoming,2020/10/17,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,44.64
34221,Wyoming,2020/10/18,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,44.64
34222,Wyoming,2020/10/19,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,44.64
34223,Wyoming,2020/10/20,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,44.64
34224,Wyoming,2020/10/21,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,44.64
34225,Wyoming,2020/10/22,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,44.64
34226,Wyoming,2020/10/23,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,44.64
34227,Wyoming,2020/10/24,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,44.64
34228,Wyoming,2020/10/25,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,44.64
34229,Wyoming,2020/10/26,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,44.64
34230,Wyoming,2020/10/27,1,1,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,44.64
34231,Wyoming,2020/10/28,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34232,Wyoming,2020/10/29,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34233,Wyoming,2020/10/30,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34234,Wyoming,2020/10/31,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34235,Wyoming,2020/11/1,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34236,Wyoming,2020/11/2,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34237,Wyoming,2020/11/3,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34238,Wyoming,2020/11/4,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34239,Wyoming,2020/11/5,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34240,Wyoming,2020/11/6,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34241,Wyoming,2020/11/7,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34242,Wyoming,2020/11/8,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34243,Wyoming,2020/11/9,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34244,Wyoming,2020/11/10,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34245,Wyoming,2020/11/11,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34246,Wyoming,2020/11/12,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34247,Wyoming,2020/11/13,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34248,Wyoming,2020/11/14,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34249,Wyoming,2020/11/15,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34250,Wyoming,2020/11/16,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34251,Wyoming,2020/11/17,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34252,Wyoming,2020/11/18,2,0,1,1,1,1,2,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,45.83
34253,Wyoming,2020/11/19,2,0,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,47.62
34254,Wyoming,2020/11/20,2,0,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,47.62
34255,Wyoming,2020/11/21,2,0,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,47.62
34256,Wyoming,2020/11/22,2,0,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,47.62
34257,Wyoming,2020/11/23,2,0,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,47.62
34258,Wyoming,2020/11/24,2,0,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,47.62
34259,Wyoming,2020/11/25,2,0,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,47.62
34260,Wyoming,2020/11/26,2,0,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,47.62
34261,Wyoming,2020/11/27,2,0,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,47.62
34262,Wyoming,2020/11/28,2,0,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,47.62
34263,Wyoming,2020/11/29,2,0,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,47.62
34264,Wyoming,2020/11/30,2,0,1,1,1,1,3,1,2,0,0,NA,0,NA,0,2,1,3,2,2,1,0,NA,1,1,47.62
